billing_id,customer_id,bill_date,amount_due,payment_status,payment_method
7843,7843,2025-01-08,228.66,Pending,Bank Transfer
7844,7844,2024-09-22,182.26,Unpaid,Bank Transfer
7845,7845,2024-04-05,217.46,Pending,Cash
7846,7846,2024-09-21,197.49,Pending,PayPal
7847,7847,2024-12-03,229.8,Unpaid,Cash
7848,7848,2025-01-21,129.88,Pending,Credit Card
7849,7849,2024-06-26,16.51,Pending,Credit Card
7850,7850,2024-11-11,63.76,Paid,PayPal
7851,7851,2024-07-04,123.75,Unpaid,Bank Transfer
7852,7852,2024-11-26,166.63,Paid,Credit Card
7853,7853,2024-10-31,295.84,Unpaid,Bank Transfer
7854,7854,2024-09-03,125.66,Paid,Credit Card
7855,7855,2024-05-09,149.18,Paid,PayPal
7856,7856,2024-12-28,90.11,Unpaid,Credit Card
7857,7857,2024-06-17,281.52,Pending,Credit Card
7858,7858,2024-06-23,285.45,Paid,Cash
7859,7859,2024-10-19,88.71,Pending,Bank Transfer
7860,7860,2024-08-12,222.5,Paid,Credit Card
7861,7861,2025-01-20,254.44,Unpaid,PayPal
7862,7862,2024-06-29,102.36,Pending,Credit Card
7863,7863,2025-02-07,136.32,Pending,Bank Transfer
7864,7864,2024-03-24,58.89,Paid,PayPal
7865,7865,2024-11-07,11.35,Unpaid,Bank Transfer
7866,7866,2025-03-13,211.53,Unpaid,Credit Card
7867,7867,2024-08-19,21.48,Pending,Credit Card
7868,7868,2024-11-25,131.69,Pending,Bank Transfer
7869,7869,2024-07-19,253.94,Pending,PayPal
7870,7870,2025-01-01,270.31,Pending,Cash
7871,7871,2024-10-17,105.07,Paid,Bank Transfer
7872,7872,2024-08-04,78.92,Paid,Cash
7873,7873,2024-07-20,234.48,Paid,Cash
7874,7874,2024-06-15,45.6,Paid,PayPal
7875,7875,2025-01-19,191.29,Unpaid,Bank Transfer
7876,7876,2025-01-24,139.6,Unpaid,Credit Card
7877,7877,2024-09-22,168.85,Pending,Cash
7878,7878,2024-12-06,180.9,Pending,PayPal
7879,7879,2024-06-14,42.7,Unpaid,PayPal
7880,7880,2025-01-10,289.47,Unpaid,Cash
7881,7881,2024-10-04,174.8,Pending,Cash
7882,7882,2024-11-14,84.86,Pending,Cash
7883,7883,2025-01-06,96.65,Pending,Bank Transfer
7884,7884,2024-12-17,271.14,Paid,Credit Card
7885,7885,2024-11-22,67.83,Paid,Credit Card
7886,7886,2024-10-14,154.27,Unpaid,PayPal
7887,7887,2024-03-25,215.42,Pending,PayPal
7888,7888,2025-01-03,88.01,Pending,Cash
7889,7889,2024-11-23,35.86,Unpaid,Credit Card
7890,7890,2024-06-20,169.92,Paid,Credit Card
7891,7891,2024-03-19,107.37,Paid,PayPal
7892,7892,2024-05-25,104.02,Pending,PayPal
7893,7893,2024-09-13,292.83,Unpaid,Cash
7894,7894,2024-09-07,216.66,Pending,PayPal
7895,7895,2024-06-02,237.19,Paid,Cash
7896,7896,2024-05-28,252.47,Pending,Bank Transfer
7897,7897,2024-10-20,188.69,Pending,PayPal
7898,7898,2024-10-17,274.09,Paid,Bank Transfer
7899,7899,2024-09-13,16.83,Pending,Credit Card
7900,7900,2024-03-28,78.01,Paid,PayPal
7901,7901,2024-06-15,207.84,Unpaid,Bank Transfer
7902,7902,2024-06-06,285.7,Pending,Credit Card
7903,7903,2024-03-26,296.99,Pending,Bank Transfer
7904,7904,2025-03-09,76.24,Unpaid,PayPal
7905,7905,2024-05-15,10.92,Pending,Cash
7906,7906,2024-06-03,294.0,Paid,Credit Card
7907,7907,2024-04-10,150.08,Pending,Cash
7908,7908,2024-06-12,135.45,Paid,PayPal
7909,7909,2025-01-08,288.13,Paid,PayPal
7910,7910,2024-03-26,183.05,Unpaid,Bank Transfer
7911,7911,2024-12-08,24.89,Paid,Bank Transfer
7912,7912,2024-11-02,268.78,Paid,Bank Transfer
7913,7913,2024-04-02,260.27,Pending,Credit Card
7914,7914,2024-10-30,145.32,Paid,PayPal
7915,7915,2025-02-08,13.81,Pending,Cash
7916,7916,2024-08-19,55.77,Unpaid,Credit Card
7917,7917,2024-09-05,285.5,Paid,Cash
7918,7918,2024-04-02,161.65,Unpaid,PayPal
7919,7919,2024-03-29,288.37,Unpaid,Cash
7920,7920,2024-06-11,292.72,Unpaid,PayPal
7921,7921,2024-06-13,48.57,Unpaid,Credit Card
7922,7922,2025-01-21,222.6,Unpaid,Cash
7923,7923,2024-06-05,272.87,Paid,Bank Transfer
7924,7924,2024-10-31,172.67,Pending,PayPal
7925,7925,2024-03-28,18.69,Pending,Credit Card
7926,7926,2025-03-13,273.42,Paid,Cash
7927,7927,2024-10-31,34.42,Unpaid,Credit Card
7928,7928,2024-04-19,167.03,Paid,Credit Card
7929,7929,2024-03-20,115.67,Unpaid,Cash
7930,7930,2024-12-24,153.36,Paid,Cash
7931,7931,2024-11-28,79.55,Pending,PayPal
7932,7932,2024-11-05,77.3,Pending,Credit Card
7933,7933,2024-11-06,70.31,Unpaid,Bank Transfer
7934,7934,2024-10-05,281.53,Paid,Credit Card
7935,7935,2024-06-25,28.02,Pending,PayPal
7936,7936,2025-01-22,295.24,Paid,PayPal
7937,7937,2024-04-01,275.89,Paid,Cash
7938,7938,2024-10-11,109.74,Unpaid,Bank Transfer
7939,7939,2024-06-17,124.28,Pending,Bank Transfer
7940,7940,2024-09-03,55.23,Pending,PayPal
7941,7941,2024-09-23,238.24,Paid,PayPal
7942,7942,2025-03-14,282.29,Paid,Bank Transfer
7943,7943,2024-06-28,209.67,Pending,Cash
7944,7944,2024-06-10,139.19,Unpaid,PayPal
7945,7945,2024-11-27,158.84,Paid,Bank Transfer
7946,7946,2024-05-16,293.98,Paid,Credit Card
7947,7947,2024-06-22,243.06,Unpaid,Credit Card
7948,7948,2024-05-09,186.95,Unpaid,Bank Transfer
7949,7949,2024-04-12,187.71,Unpaid,Bank Transfer
7950,7950,2024-03-29,267.32,Paid,Credit Card
7951,7951,2024-11-01,227.29,Unpaid,Credit Card
7952,7952,2024-06-20,107.47,Pending,Credit Card
7953,7953,2025-02-25,169.94,Unpaid,Cash
7954,7954,2024-11-28,283.62,Pending,PayPal
7955,7955,2025-01-24,204.12,Unpaid,Bank Transfer
7956,7956,2024-04-26,158.83,Unpaid,Cash
7957,7957,2024-08-07,219.65,Pending,PayPal
7958,7958,2024-10-31,89.59,Paid,Bank Transfer
7959,7959,2025-03-02,204.39,Pending,Cash
7960,7960,2024-09-01,31.64,Paid,Credit Card
7961,7961,2024-08-21,144.62,Unpaid,Credit Card
7962,7962,2024-04-11,69.13,Unpaid,Bank Transfer
7963,7963,2024-05-16,149.74,Unpaid,Bank Transfer
7964,7964,2024-10-21,166.69,Unpaid,PayPal
7965,7965,2024-06-27,65.91,Unpaid,Bank Transfer
7966,7966,2024-03-27,168.28,Paid,Cash
7967,7967,2024-10-05,235.55,Pending,Bank Transfer
7968,7968,2024-04-05,185.33,Paid,Bank Transfer
7969,7969,2024-04-17,138.64,Paid,Bank Transfer
7970,7970,2024-06-03,218.9,Paid,Cash
7971,7971,2024-12-29,198.13,Unpaid,Bank Transfer
7972,7972,2024-12-26,101.29,Paid,Cash
7973,7973,2024-04-03,277.59,Paid,Credit Card
7974,7974,2024-11-09,233.0,Pending,PayPal
7975,7975,2024-12-18,90.81,Pending,Credit Card
7976,7976,2024-09-03,109.41,Pending,Bank Transfer
7977,7977,2024-11-10,181.8,Unpaid,Cash
7978,7978,2024-04-21,53.7,Paid,Cash
7979,7979,2024-10-01,241.77,Unpaid,PayPal
7980,7980,2024-07-03,216.06,Paid,Credit Card
7981,7981,2024-08-19,126.55,Pending,PayPal
7982,7982,2024-11-07,74.98,Pending,Bank Transfer
7983,7983,2024-09-20,173.62,Pending,Credit Card
7984,7984,2024-10-13,264.48,Pending,PayPal
7985,7985,2024-04-27,60.65,Pending,Credit Card
7986,7986,2024-05-27,219.77,Paid,PayPal
7987,7987,2024-10-02,237.01,Paid,Bank Transfer
7988,7988,2024-11-07,224.05,Unpaid,Cash
7989,7989,2025-02-10,232.24,Unpaid,Bank Transfer
7990,7990,2024-05-28,268.0,Unpaid,Bank Transfer
7991,7991,2024-06-06,187.6,Pending,Cash
7992,7992,2024-11-09,203.89,Pending,Bank Transfer
7993,7993,2025-01-09,234.37,Paid,PayPal
7994,7994,2024-03-29,266.0,Pending,PayPal
7995,7995,2024-05-22,295.91,Pending,PayPal
7996,7996,2024-08-10,161.48,Paid,Bank Transfer
7997,7997,2025-02-02,117.42,Pending,Bank Transfer
7998,7998,2024-03-23,243.84,Pending,PayPal
7999,7999,2024-09-13,64.18,Unpaid,Credit Card
8000,8000,2024-12-29,296.5,Unpaid,Cash
8001,8001,2025-02-16,88.31,Paid,Cash
8002,8002,2024-09-09,255.79,Pending,Credit Card
8003,8003,2024-10-16,103.84,Paid,PayPal
8004,8004,2024-06-24,203.9,Paid,Cash
8005,8005,2024-09-16,115.69,Paid,Bank Transfer
8006,8006,2025-02-01,180.89,Paid,Credit Card
8007,8007,2024-08-31,109.61,Pending,Bank Transfer
8008,8008,2024-05-10,163.18,Pending,Credit Card
8009,8009,2024-04-04,74.27,Paid,Cash
8010,8010,2024-03-24,94.97,Unpaid,Bank Transfer
8011,8011,2025-02-11,151.89,Unpaid,Cash
8012,8012,2025-01-28,261.01,Pending,Credit Card
8013,8013,2024-09-06,161.87,Unpaid,Cash
8014,8014,2024-10-21,106.08,Paid,PayPal
8015,8015,2024-06-18,102.93,Pending,PayPal
8016,8016,2025-03-04,263.96,Paid,Cash
8017,8017,2024-09-06,281.76,Paid,Bank Transfer
8018,8018,2024-06-07,72.5,Unpaid,PayPal
8019,8019,2025-02-10,290.04,Pending,Bank Transfer
8020,8020,2024-12-13,213.7,Paid,Bank Transfer
8021,8021,2024-07-22,42.66,Pending,PayPal
8022,8022,2024-04-03,60.62,Unpaid,PayPal
8023,8023,2024-05-21,141.09,Unpaid,Cash
8024,8024,2024-04-25,170.9,Unpaid,Cash
8025,8025,2024-11-02,274.87,Paid,PayPal
8026,8026,2025-02-13,237.43,Paid,Credit Card
8027,8027,2024-07-02,15.42,Unpaid,Credit Card
8028,8028,2024-04-12,67.25,Unpaid,Credit Card
8029,8029,2024-08-10,285.14,Unpaid,Bank Transfer
8030,8030,2024-08-18,280.9,Pending,Bank Transfer
8031,8031,2024-10-30,167.38,Unpaid,Bank Transfer
8032,8032,2024-08-07,217.02,Paid,Bank Transfer
8033,8033,2024-04-15,217.46,Unpaid,Credit Card
8034,8034,2024-08-02,198.53,Unpaid,Credit Card
8035,8035,2024-04-29,187.58,Unpaid,Bank Transfer
8036,8036,2024-07-25,183.03,Unpaid,Cash
8037,8037,2025-01-26,186.21,Pending,Bank Transfer
8038,8038,2024-07-29,294.88,Paid,Cash
8039,8039,2024-07-10,93.17,Pending,Cash
8040,8040,2024-09-14,101.26,Pending,Cash
8041,8041,2025-03-15,28.42,Unpaid,PayPal
8042,8042,2024-09-04,24.32,Pending,Credit Card
8043,8043,2024-06-19,221.52,Paid,Bank Transfer
8044,8044,2024-11-30,245.87,Unpaid,PayPal
8045,8045,2024-05-12,207.4,Paid,Credit Card
8046,8046,2025-02-21,265.24,Paid,Credit Card
8047,8047,2024-10-12,142.78,Unpaid,Cash
8048,8048,2024-12-16,231.13,Pending,PayPal
8049,8049,2024-10-21,24.51,Pending,PayPal
8050,8050,2024-11-30,165.51,Pending,PayPal
8051,8051,2025-01-04,280.13,Pending,PayPal
8052,8052,2024-10-21,34.08,Unpaid,Bank Transfer
8053,8053,2024-09-07,160.21,Pending,Credit Card
8054,8054,2024-07-09,143.64,Pending,Bank Transfer
8055,8055,2024-12-06,223.28,Unpaid,Credit Card
8056,8056,2024-06-28,125.72,Unpaid,PayPal
8057,8057,2024-06-02,217.21,Paid,Credit Card
8058,8058,2024-04-11,191.53,Unpaid,Cash
8059,8059,2024-11-29,78.67,Pending,Bank Transfer
8060,8060,2024-11-22,22.39,Pending,PayPal
8061,8061,2024-04-15,44.5,Paid,PayPal
8062,8062,2024-06-26,162.26,Paid,Credit Card
8063,8063,2024-05-26,250.95,Unpaid,PayPal
8064,8064,2024-08-27,154.67,Paid,Cash
8065,8065,2025-02-09,296.51,Unpaid,PayPal
8066,8066,2024-10-06,234.02,Paid,Credit Card
8067,8067,2024-10-17,113.14,Pending,Bank Transfer
8068,8068,2024-03-21,63.13,Unpaid,Cash
8069,8069,2024-11-02,250.03,Paid,PayPal
8070,8070,2024-07-04,120.48,Unpaid,Credit Card
8071,8071,2024-04-27,17.44,Unpaid,Cash
8072,8072,2024-03-24,127.88,Unpaid,Credit Card
8073,8073,2024-06-03,209.89,Pending,Credit Card
8074,8074,2025-01-24,295.65,Pending,Bank Transfer
8075,8075,2025-01-03,281.74,Unpaid,Cash
8076,8076,2024-09-13,115.46,Pending,Cash
8077,8077,2024-05-24,290.19,Paid,Credit Card
8078,8078,2024-12-11,129.86,Pending,Cash
8079,8079,2024-11-21,99.5,Paid,Credit Card
8080,8080,2024-05-07,14.38,Unpaid,Bank Transfer
8081,8081,2025-03-11,189.76,Paid,Bank Transfer
8082,8082,2024-03-20,288.6,Paid,Cash
8083,8083,2024-05-04,260.4,Pending,Bank Transfer
8084,8084,2024-06-18,69.73,Pending,Bank Transfer
8085,8085,2024-10-04,58.94,Paid,PayPal
8086,8086,2024-08-14,133.33,Unpaid,Cash
8087,8087,2024-08-01,53.41,Paid,Credit Card
8088,8088,2024-06-25,84.53,Pending,Cash
8089,8089,2024-09-20,182.91,Paid,Cash
8090,8090,2024-04-26,189.29,Paid,Bank Transfer
8091,8091,2024-08-23,245.9,Pending,Credit Card
8092,8092,2024-06-22,94.85,Pending,Cash
8093,8093,2024-12-10,191.07,Unpaid,Cash
8094,8094,2024-09-30,155.4,Paid,Bank Transfer
8095,8095,2024-11-15,69.65,Unpaid,PayPal
8096,8096,2024-08-17,142.48,Unpaid,PayPal
8097,8097,2024-10-14,203.53,Pending,Bank Transfer
8098,8098,2024-10-15,204.14,Paid,PayPal
8099,8099,2024-10-26,85.3,Pending,PayPal
8100,8100,2024-06-21,292.47,Paid,Credit Card
8101,8101,2024-08-09,30.25,Unpaid,PayPal
8102,8102,2024-12-29,226.2,Paid,Cash
8103,8103,2024-05-31,278.49,Pending,Credit Card
8104,8104,2024-07-31,132.24,Pending,Bank Transfer
8105,8105,2024-10-21,61.82,Unpaid,Bank Transfer
8106,8106,2024-03-22,52.29,Unpaid,Bank Transfer
8107,8107,2024-07-22,136.06,Pending,PayPal
8108,8108,2024-06-14,12.78,Unpaid,Credit Card
8109,8109,2024-07-08,155.39,Paid,Bank Transfer
8110,8110,2024-10-27,229.9,Unpaid,Cash
8111,8111,2024-10-28,238.2,Unpaid,Credit Card
8112,8112,2025-02-16,280.01,Paid,Credit Card
8113,8113,2025-03-05,22.07,Paid,Credit Card
8114,8114,2024-04-27,260.43,Pending,PayPal
8115,8115,2024-03-23,44.42,Paid,PayPal
8116,8116,2024-10-13,278.01,Paid,Bank Transfer
8117,8117,2024-12-03,275.06,Pending,Bank Transfer
8118,8118,2024-10-25,122.81,Pending,Bank Transfer
8119,8119,2024-09-27,80.27,Paid,Credit Card
8120,8120,2024-04-19,232.42,Pending,Bank Transfer
8121,8121,2024-06-05,185.21,Pending,PayPal
8122,8122,2024-10-15,157.96,Paid,PayPal
8123,8123,2024-03-21,111.84,Pending,PayPal
8124,8124,2024-05-06,159.31,Pending,Bank Transfer
8125,8125,2024-10-18,101.64,Pending,Bank Transfer
8126,8126,2024-04-25,76.02,Pending,Bank Transfer
8127,8127,2024-08-07,206.8,Unpaid,Bank Transfer
8128,8128,2024-08-13,187.94,Pending,Bank Transfer
8129,8129,2024-07-09,296.51,Paid,Credit Card
8130,8130,2024-03-25,111.19,Unpaid,PayPal
8131,8131,2024-11-11,221.68,Pending,Bank Transfer
8132,8132,2024-05-26,67.55,Pending,Credit Card
8133,8133,2024-11-07,70.83,Pending,PayPal
8134,8134,2024-05-23,20.55,Unpaid,PayPal
8135,8135,2024-05-14,279.28,Unpaid,Bank Transfer
8136,8136,2025-01-24,218.33,Paid,PayPal
8137,8137,2024-08-31,153.16,Unpaid,PayPal
8138,8138,2025-02-10,116.47,Unpaid,Bank Transfer
8139,8139,2024-09-08,214.08,Pending,Bank Transfer
8140,8140,2024-11-03,68.25,Unpaid,PayPal
8141,8141,2024-07-21,263.82,Paid,Credit Card
8142,8142,2024-08-07,265.69,Unpaid,Cash
8143,8143,2024-06-22,162.39,Paid,Bank Transfer
8144,8144,2024-05-29,228.64,Pending,Cash
8145,8145,2024-05-30,235.12,Unpaid,Cash
8146,8146,2024-12-09,260.24,Unpaid,PayPal
8147,8147,2024-07-15,163.1,Unpaid,Cash
8148,8148,2024-08-19,253.43,Paid,Bank Transfer
8149,8149,2025-02-22,78.47,Paid,Bank Transfer
8150,8150,2025-02-22,239.51,Paid,PayPal
8151,8151,2024-03-19,37.78,Pending,PayPal
8152,8152,2024-07-20,228.82,Pending,Credit Card
8153,8153,2024-03-18,238.81,Unpaid,Bank Transfer
8154,8154,2024-06-09,297.31,Unpaid,PayPal
8155,8155,2025-01-02,257.28,Unpaid,PayPal
8156,8156,2024-09-09,292.15,Paid,Bank Transfer
8157,8157,2024-09-09,266.77,Unpaid,Bank Transfer
8158,8158,2024-10-09,153.61,Unpaid,Credit Card
8159,8159,2024-07-29,72.74,Pending,Bank Transfer
8160,8160,2024-08-24,77.55,Unpaid,PayPal
8161,8161,2024-03-16,94.71,Pending,Cash
8162,8162,2024-07-29,107.24,Unpaid,Bank Transfer
8163,8163,2024-06-02,156.27,Pending,Credit Card
8164,8164,2024-04-20,104.01,Pending,PayPal
8165,8165,2024-08-20,137.84,Unpaid,Cash
8166,8166,2024-10-23,168.28,Paid,Cash
8167,8167,2024-05-08,134.04,Unpaid,Bank Transfer
8168,8168,2024-05-25,215.79,Paid,Credit Card
8169,8169,2024-08-31,37.31,Pending,PayPal
8170,8170,2025-01-26,82.9,Pending,Bank Transfer
8171,8171,2024-09-07,125.72,Pending,Bank Transfer
8172,8172,2024-12-07,119.18,Pending,Bank Transfer
8173,8173,2024-08-18,236.93,Pending,PayPal
8174,8174,2024-11-28,123.36,Unpaid,Credit Card
8175,8175,2024-05-05,87.92,Unpaid,PayPal
8176,8176,2024-12-09,223.02,Paid,PayPal
8177,8177,2024-04-04,75.46,Paid,PayPal
8178,8178,2024-04-13,39.65,Unpaid,Credit Card
8179,8179,2024-11-18,152.19,Paid,Cash
8180,8180,2024-12-29,122.76,Unpaid,PayPal
8181,8181,2024-05-13,96.57,Paid,Credit Card
8182,8182,2025-02-26,110.61,Paid,Bank Transfer
8183,8183,2024-09-06,82.67,Paid,PayPal
8184,8184,2024-07-07,199.36,Pending,Bank Transfer
8185,8185,2024-03-20,121.17,Paid,PayPal
8186,8186,2024-07-17,179.06,Pending,Credit Card
8187,8187,2024-05-10,222.74,Unpaid,Cash
8188,8188,2024-08-13,37.53,Unpaid,Credit Card
8189,8189,2025-01-31,212.65,Pending,PayPal
8190,8190,2025-02-03,23.78,Unpaid,Cash
8191,8191,2024-03-20,76.16,Paid,Bank Transfer
8192,8192,2025-02-26,264.83,Paid,PayPal
8193,8193,2025-01-19,128.03,Pending,Credit Card
8194,8194,2024-11-01,179.01,Unpaid,PayPal
8195,8195,2024-04-14,119.59,Unpaid,PayPal
8196,8196,2024-04-28,53.39,Paid,Cash
8197,8197,2024-06-29,152.53,Paid,Cash
8198,8198,2024-12-25,108.63,Unpaid,Cash
8199,8199,2025-03-11,235.51,Unpaid,PayPal
8200,8200,2024-05-31,240.04,Paid,Cash
8201,8201,2024-11-06,221.65,Unpaid,Credit Card
8202,8202,2024-10-22,157.21,Unpaid,Cash
8203,8203,2025-01-04,207.87,Pending,Credit Card
8204,8204,2024-10-10,135.45,Paid,PayPal
8205,8205,2024-07-12,259.62,Unpaid,Cash
8206,8206,2024-03-23,164.44,Unpaid,Credit Card
8207,8207,2024-11-08,259.93,Paid,Bank Transfer
8208,8208,2024-09-06,247.5,Unpaid,Cash
8209,8209,2024-09-19,141.05,Unpaid,Cash
8210,8210,2025-01-19,279.36,Unpaid,Cash
8211,8211,2024-07-25,119.31,Paid,Credit Card
8212,8212,2025-03-02,295.61,Unpaid,Bank Transfer
8213,8213,2024-09-19,242.18,Unpaid,PayPal
8214,8214,2024-04-01,139.13,Unpaid,PayPal
8215,8215,2024-07-02,295.7,Unpaid,PayPal
8216,8216,2024-08-19,284.96,Pending,PayPal
8217,8217,2025-03-15,254.27,Pending,Credit Card
8218,8218,2024-05-26,251.54,Paid,Cash
8219,8219,2025-01-14,31.19,Paid,PayPal
8220,8220,2025-03-11,190.12,Unpaid,Cash
8221,8221,2024-08-11,200.09,Unpaid,Bank Transfer
8222,8222,2024-11-30,148.7,Unpaid,PayPal
8223,8223,2025-01-19,263.56,Unpaid,Bank Transfer
8224,8224,2024-08-18,77.96,Pending,Bank Transfer
8225,8225,2024-08-06,88.89,Unpaid,Credit Card
8226,8226,2024-07-02,199.28,Paid,PayPal
8227,8227,2024-08-17,118.38,Pending,Cash
8228,8228,2025-03-11,177.43,Paid,Cash
8229,8229,2025-02-09,285.16,Unpaid,Cash
8230,8230,2025-01-15,163.98,Unpaid,Credit Card
8231,8231,2024-07-28,111.98,Paid,Cash
8232,8232,2024-12-14,219.29,Paid,Cash
8233,8233,2025-03-08,215.06,Pending,Credit Card
8234,8234,2024-12-01,283.8,Pending,Cash
8235,8235,2024-09-22,102.17,Paid,Bank Transfer
8236,8236,2025-01-13,34.8,Paid,PayPal
8237,8237,2024-11-30,65.24,Paid,PayPal
8238,8238,2024-04-28,142.56,Unpaid,Cash
8239,8239,2024-09-27,213.31,Unpaid,Cash
8240,8240,2024-12-15,181.41,Unpaid,Credit Card
8241,8241,2024-08-31,183.94,Unpaid,Bank Transfer
8242,8242,2024-04-19,146.82,Pending,Cash
8243,8243,2024-12-14,25.51,Paid,Cash
8244,8244,2024-12-14,156.76,Paid,Bank Transfer
8245,8245,2024-04-18,93.34,Pending,Cash
8246,8246,2024-07-26,215.72,Pending,Cash
8247,8247,2024-09-03,118.6,Pending,Credit Card
8248,8248,2024-10-27,229.35,Pending,Credit Card
8249,8249,2024-12-13,59.64,Paid,Cash
8250,8250,2024-10-01,205.76,Paid,Credit Card
8251,8251,2024-10-19,148.63,Unpaid,Credit Card
8252,8252,2024-10-13,158.97,Unpaid,Credit Card
8253,8253,2024-11-01,113.62,Unpaid,Cash
8254,8254,2024-07-23,209.5,Paid,Cash
8255,8255,2024-08-28,89.95,Paid,PayPal
8256,8256,2025-01-08,239.63,Unpaid,Cash
8257,8257,2025-01-22,285.99,Unpaid,Bank Transfer
8258,8258,2024-10-10,283.97,Unpaid,Credit Card
8259,8259,2024-11-05,140.69,Paid,PayPal
8260,8260,2024-04-18,137.26,Unpaid,Credit Card
8261,8261,2024-12-20,19.57,Unpaid,Credit Card
8262,8262,2025-03-10,38.54,Paid,PayPal
8263,8263,2025-01-29,249.55,Pending,Cash
8264,8264,2024-09-09,42.12,Unpaid,Bank Transfer
8265,8265,2024-06-11,283.52,Unpaid,Bank Transfer
8266,8266,2024-03-24,188.7,Pending,Credit Card
8267,8267,2024-10-01,122.64,Paid,Bank Transfer
8268,8268,2024-11-04,212.4,Paid,PayPal
8269,8269,2024-08-22,122.29,Unpaid,Credit Card
8270,8270,2024-10-02,213.08,Unpaid,Cash
8271,8271,2024-09-05,106.53,Pending,PayPal
8272,8272,2024-03-21,11.72,Unpaid,Bank Transfer
8273,8273,2024-05-22,180.75,Unpaid,Credit Card
8274,8274,2024-05-02,206.25,Pending,Cash
8275,8275,2024-12-22,33.15,Unpaid,Credit Card
8276,8276,2024-11-25,230.6,Unpaid,Credit Card
8277,8277,2024-06-15,34.23,Unpaid,Credit Card
8278,8278,2024-06-28,110.9,Pending,Bank Transfer
8279,8279,2025-03-09,240.42,Pending,Cash
8280,8280,2025-01-27,175.54,Pending,Bank Transfer
8281,8281,2024-12-06,152.85,Unpaid,Bank Transfer
8282,8282,2024-05-01,65.41,Unpaid,Bank Transfer
8283,8283,2025-01-26,222.25,Pending,Bank Transfer
8284,8284,2024-07-17,90.64,Paid,Cash
8285,8285,2024-10-07,222.38,Unpaid,Credit Card
8286,8286,2024-11-04,110.66,Unpaid,PayPal
8287,8287,2024-07-25,191.51,Paid,Bank Transfer
8288,8288,2024-05-13,182.86,Paid,Bank Transfer
8289,8289,2024-03-25,271.25,Pending,Bank Transfer
8290,8290,2024-10-08,64.74,Unpaid,PayPal
8291,8291,2024-05-19,92.47,Paid,Credit Card
8292,8292,2025-01-26,143.79,Pending,Cash
8293,8293,2024-03-21,127.63,Pending,PayPal
8294,8294,2024-06-07,245.15,Unpaid,Credit Card
8295,8295,2024-08-23,165.25,Pending,Cash
8296,8296,2024-11-06,60.43,Paid,Cash
8297,8297,2024-09-17,68.71,Paid,Bank Transfer
8298,8298,2025-01-06,195.62,Paid,PayPal
8299,8299,2024-05-13,274.63,Paid,Credit Card
8300,8300,2024-09-23,218.11,Pending,PayPal
8301,8301,2024-07-02,43.94,Pending,Bank Transfer
8302,8302,2024-06-19,194.84,Unpaid,Bank Transfer
8303,8303,2024-12-05,75.72,Unpaid,Credit Card
8304,8304,2025-01-08,211.19,Pending,Credit Card
8305,8305,2024-10-02,133.65,Paid,Cash
8306,8306,2024-10-23,190.85,Pending,PayPal
8307,8307,2025-02-16,237.16,Paid,Credit Card
8308,8308,2024-06-01,277.07,Unpaid,Bank Transfer
8309,8309,2024-04-09,251.02,Unpaid,Credit Card
8310,8310,2024-10-01,248.25,Unpaid,Bank Transfer
8311,8311,2024-11-01,101.59,Unpaid,PayPal
8312,8312,2025-02-24,143.85,Unpaid,Cash
8313,8313,2024-06-14,298.78,Paid,PayPal
8314,8314,2024-07-26,21.8,Paid,Bank Transfer
8315,8315,2024-12-22,299.74,Paid,Bank Transfer
8316,8316,2024-07-06,77.37,Pending,Cash
8317,8317,2024-04-07,299.42,Pending,Bank Transfer
8318,8318,2024-07-21,201.32,Pending,Cash
8319,8319,2024-10-02,59.71,Paid,PayPal
8320,8320,2025-02-24,293.7,Unpaid,Cash
8321,8321,2024-06-18,31.61,Paid,PayPal
8322,8322,2024-09-11,59.97,Pending,PayPal
8323,8323,2024-10-17,288.24,Paid,PayPal
8324,8324,2024-07-27,264.85,Pending,PayPal
8325,8325,2024-12-30,30.72,Pending,Cash
8326,8326,2024-11-09,64.6,Unpaid,Bank Transfer
8327,8327,2024-05-02,181.99,Paid,Bank Transfer
8328,8328,2024-09-08,264.79,Pending,PayPal
8329,8329,2024-09-12,259.91,Pending,Credit Card
8330,8330,2024-07-08,121.09,Paid,PayPal
8331,8331,2024-05-18,71.22,Unpaid,PayPal
8332,8332,2024-09-11,234.63,Unpaid,Bank Transfer
8333,8333,2024-09-03,224.76,Paid,Bank Transfer
8334,8334,2024-08-30,160.72,Unpaid,PayPal
8335,8335,2024-09-04,37.83,Pending,PayPal
8336,8336,2024-09-03,42.61,Unpaid,PayPal
